n,c,s,trial
5000,6247500,5000,8
6000,8997000,6000,8
7000,12246500,7000,8
8000,15996000,8000,8
9000,20245500,9000,8
10000,24995000,10000,8
11000,30244500,11000,8
12000,35994000,12000,8
13000,42243500,13000,8
14000,48993000,14000,8
15000,56242500,15000,8
16000,63992000,16000,8
17000,72241500,17000,8
18000,80991000,18000,8
19000,90240500,19000,8
20000,99990000,20000,8
21000,110239500,21000,8
22000,120989000,22000,8
23000,132238500,23000,8
24000,143988000,24000,8
25000,156237500,25000,8
26000,168987000,26000,8
27000,182236500,27000,8
28000,195986000,28000,8
29000,210235500,29000,8
30000,224985000,30000,8
31000,240234500,31000,8
32000,255984000,32000,8
33000,272233500,33000,8
34000,288983000,34000,8
35000,306232500,35000,8
36000,323982000,36000,8
37000,342231500,37000,8
38000,360981000,38000,8
39000,380230500,39000,8
40000,399980000,40000,8
41000,420229500,41000,8
42000,440979000,42000,8
43000,462228500,43000,8
44000,483978000,44000,8
45000,506227500,45000,8
46000,528977000,46000,8
47000,552226500,47000,8
48000,575976000,48000,8
49000,600225500,49000,8
50000,624975000,50000,8
1000,249500,1000,9
2000,999000,2000,9
3000,2248500,3000,9
4000,3998000,4000,9
5000,6247500,5000,9
6000,8997000,6000,9
7000,12246500,7000,9
8000,15996000,8000,9
9000,20245500,9000,9
10000,24995000,10000,9
11000,30244500,11000,9
12000,35994000,12000,9
13000,42243500,13000,9
14000,48993000,14000,9
15000,56242500,15000,9
16000,63992000,16000,9
17000,72241500,17000,9
18000,80991000,18000,9
19000,90240500,19000,9
20000,99990000,20000,9
21000,110239500,21000,9
22000,120989000,22000,9
23000,132238500,23000,9
24000,143988000,24000,9
25000,156237500,25000,9
26000,168987000,26000,9
27000,182236500,27000,9
28000,195986000,28000,9
29000,210235500,29000,9
30000,224985000,30000,9
31000,240234500,31000,9
32000,255984000,32000,9
33000,272233500,33000,9
34000,288983000,34000,9
35000,306232500,35000,9
36000,323982000,36000,9
37000,342231500,37000,9
38000,360981000,38000,9
39000,380230500,39000,9
40000,399980000,40000,9
41000,420229500,41000,9
42000,440979000,42000,9
43000,462228500,43000,9
44000,483978000,44000,9
45000,506227500,45000,9
46000,528977000,46000,9
47000,552226500,47000,9
48000,575976000,48000,9
49000,600225500,49000,9
50000,624975000,50000,9
1000,249500,1000,10
2000,999000,2000,10
3000,2248500,3000,10
4000,3998000,4000,10
5000,6247500,5000,10
6000,8997000,6000,10
7000,12246500,7000,10
8000,15996000,8000,10
9000,20245500,9000,10
10000,24995000,10000,10
11000,30244500,11000,10
12000,35994000,12000,10
13000,42243500,13000,10
14000,48993000,14000,10
15000,56242500,15000,10
16000,63992000,16000,10
17000,72241500,17000,10
18000,80991000,18000,10
19000,90240500,19000,10
20000,99990000,20000,10
21000,110239500,21000,10
22000,120989000,22000,10
23000,132238500,23000,10
24000,143988000,24000,10
25000,156237500,25000,10
26000,168987000,26000,10
27000,182236500,27000,10
28000,195986000,28000,10
29000,210235500,29000,10
30000,224985000,30000,10
31000,240234500,31000,10
32000,255984000,32000,10
33000,272233500,33000,10
34000,288983000,34000,10
35000,306232500,35000,10
36000,323982000,36000,10
37000,342231500,37000,10
38000,360981000,38000,10
39000,380230500,39000,10
40000,399980000,40000,10
41000,420229500,41000,10
42000,440979000,42000,10
43000,462228500,43000,10
44000,483978000,44000,10
45000,506227500,45000,10
46000,528977000,46000,10
47000,552226500,47000,10
48000,575976000,48000,10
49000,600225500,49000,10
50000,624975000,50000,10
